SimTime,ChassisX,ChassisY,ChassisZ,EyepointX,EyepointY,EyepointZ,ChassisRotX,ChassisRotY,ChassisRotZ,AngVelX,AngVelY,AngVelZ,ChassisVelX,ChassisVelY,ChassisVelZ,EyepointVelX,EyepointVelY,EyepointVelZ,AccLocX,AccLocY,AccLocZ,EyeAccX,EyeAccY,EyeAccZ,WheelRFPosX,WheelRFPosY,WheelLFPosX,WheelLFPosY,WheelRRPosX,WheelRRPosY,WheelLRPosX,WheelLRPosY,LFOmega,RFOmega,LROmega,RROmega
1.06,-86.47202,-7.509778,-98.19395,-7.509778,-86.47202,98.19395,20477.46,-2992.708,72.96189,-0.04109808,0.0001107953,0.003622469,0.4517532,0.04664503,0.3508104,0.1257386,-0.3121781,0.5061995,2.161395,-0.4624423,-0.7530518,4.237738,0.288242,-3.712476,0,0,0,0,0,0,0,0,0,0,0,0
1.06,-86.47202,-7.509778,-98.19395,-7.509778,-86.47202,98.19395,20477.46,-2992.708,72.96189,-0.03994089,0.00333468,0.003493868,0.4517532,0.04664503,0.3508104,0.1230409,-0.3150724,0.4938519,2.108155,-0.5076588,-0.6029059,4.263298,0.3010034,-3.694819,0,0,0,0,0,0,0,0,0,0,0,0
1.061,-86.47157,-7.509728,-98.19361,-7.509728,-86.47157,98.19361,20477.55,-2992.703,73.31534,-0.0387766,0.006558169,0.003362874,0.4526972,0.0509029,0.3497357,0.1203719,-0.3179331,0.4814767,2.054676,-0.5522212,-0.4493092,4.281547,0.3138151,-3.675397,0,0,0,0,0,0,0,0,0,0,0,0
1.07,-86.46745,-7.509079,-98.19046,-7.509079,-86.46745,98.19046,20478.34,-2992.651,76.56793,-0.03756614,0.009761301,0.003231564,0.4607277,0.0887458,0.3502082,0.1179448,-0.3204856,0.4690673,1.998775,-0.598719,-0.3011291,4.305536,0.3287582,-3.658435,0,0,0,0,0,0,0,0,0,0,0,0
1.078,-86.46375,-7.508215,-98.18766,-7.508215,-86.46375,98.18766,20479,-2992.604,79.57048,-0.03626382,0.01291474,0.003106128,0.4660277,0.1229622,0.3495807,0.1159817,-0.322587,0.4565377,1.942037,-0.6478357,-0.107595,4.312814,0.3416092,-3.630079,0,0,0,0,0,0,0,0,0,0,0,0
1.08,-86.46281,-7.507957,-98.18697,-7.507957,-86.46281,98.18697,20479.16,-2992.594,80.33855,-0.03474238,0.01589707,0.002985363,0.4669421,0.1315518,0.3489843,0.1152639,-0.3241024,0.4438377,1.879189,-0.6949139,0.08284776,4.347641,0.3575901,-3.607124,0,0,0,0,0,0,0,0,0,0,0,0
1.08,-86.46281,-7.507957,-98.18697,-7.507957,-86.46281,98.18697,20479.16,-2992.594,80.33855,-0.03303038,0.01870467,0.002867717,0.4669421,0.1315518,0.3489843,0.1156826,-0.3251432,0.4310948,1.81728,-0.7400303,0.2182385,4.368593,0.3663713,-3.590785,0,0,0,0,0,0,0,0,0,0,0,0
1.08,-86.46281,-7.507957,-98.18697,-7.507957,-86.46281,98.18697,20479.16,-2992.594,80.33855,-0.03127505,0.02146699,0.002754248,0.4669421,0.1315518,0.3489843,0.1163863,-0.3260722,0.4183754,1.781699,-0.7785812,0.3446807,4.390714,0.3699679,-3.574239,0,0,0,0,0,0,0,0,0,0,0,0
1.08,-86.46281,-7.507957,-98.18697,-7.507957,-86.46281,98.18697,20479.16,-2992.594,80.33855,-0.02951971,0.02422932,0.002640778,0.4669421,0.1315518,0.3489843,0.1170901,-0.3270012,0.405656,1.746119,-0.8171321,0.4711229,4.412835,0.3735645,-3.557693,0,0,0,0,0,0,0,0,0,0,0,0
1.08,-86.46281,-7.507957,-98.18697,-7.507957,-86.46281,98.18697,20479.16,-2992.594,80.33855,-0.02776437,0.02699165,0.002527309,0.4669421,0.1315518,0.3489843,0.1177938,-0.3279302,0.3929366,1.710539,-0.855683,0.597565,4.434956,0.3771611,-3.541147,0,0,0,0,0,0,0,0,0,0,0,0
1.08,-86.46281,-7.507957,-98.18697,-7.507957,-86.46281,98.18697,20479.16,-2992.594,80.33855,-0.02580003,0.02953254,0.002424108,0.4669421,0.1315518,0.3489843,0.1198177,-0.3282857,0.3802549,1.654766,-0.8863737,0.7250458,4.455212,0.4067819,-3.529576,0,0,0,0,0,0,0,0,0,0,0,0
1.084,-86.46094,-7.50739,-98.18557,-7.50739,-86.46094,98.18557,20479.46,-2992.572,81.89322,-0.02365552,0.03180974,0.002349696,0.4709435,0.1516778,0.3501171,0.1231826,-0.3278506,0.3680106,1.584598,-0.9215962,0.9090969,4.48682,0.4245557,-3.507189,0,0,0,0,0,0,0,0,0,0,0,0
1.093,-86.45666,-7.505891,-98.18237,-7.505891,-86.45666,98.18237,20480.09,-2992.516,85.44289,-0.02145547,0.03401223,0.002256379,0.4785272,0.1815402,0.360641,0.1269921,-0.3271038,0.3558955,1.545698,-0.954558,0.9548331,4.493398,0.4321237,-3.503985,0,0,0,0,0,0,0,0,0,0,0,0
1.1,-86.45327,-7.504521,-98.17982,-7.504521,-86.45327,98.17982,20480.51,-2992.467,88.24644,-0.01923376,0.03618218,0.002159743,0.4889086,0.2058364,0.3693308,0.1310279,-0.3261645,0.3439023,1.506299,-0.9883613,0.9829078,4.508196,0.454637,-3.50842,0,0,0,0,0,0,0,0,0,0,0,0
1.1,-86.45327,-7.504521,-98.17982,-7.504521,-86.45327,98.17982,20480.51,-2992.467,88.24644,-0.01701205,0.03835213,0.002063107,0.4889086,0.2058364,0.3693308,0.1350637,-0.3252252,0.3319091,1.466899,-1.022165,1.010983,4.522994,0.4771504,-3.512855,0,0,0,0,0,0,0,0,0,0,0,0
1.1,-86.45327,-7.504521,-98.17982,-7.504521,-86.45327,98.17982,20480.51,-2992.467,88.24644,-0.01463967,0.04026301,0.001988878,0.4889086,0.2058364,0.3693308,0.1403499,-0.3237825,0.3203617,1.393108,-1.048072,1.138039,4.569118,0.5252653,-3.509204,0,0,0,0,0,0,0,0,0,0,0,0
1.107,-86.44983,-7.50298,-98.17719,-7.50298,-86.44983,98.17719,20480.87,-2992.414,91.07757,-0.01212395,0.04189039,0.001899022,0.494148,0.2310452,0.3798772,0.1469694,-0.3215161,0.3093779,1.32958,-1.076849,1.245357,4.606193,0.585529,-3.510124,0,0,0,0,0,0,0,0,0,0,0,0
1.116,-86.44533,-7.500777,-98.17367,-7.500777,-86.44533,98.17367,20481.2,-2992.331,94.70022,-0.009598709,0.0433687,0.001846757,0.5062346,0.254664,0.4044992,0.1540783,-0.318864,0.2991583,1.267574,-1.119457,1.394107,4.666616,0.5715299,-3.492279,0,0,0,0,0,0,0,0,0,0,0,0
1.12,-86.44328,-7.499732,-98.17202,-7.499732,-86.44328,98.17202,20481.29,-2992.292,96.27816,-0.007092569,0.0448251,0.001794883,0.5103898,0.2651169,0.416491,0.1612236,-0.3161007,0.2891521,1.209161,-1.158497,1.560293,4.711893,0.5493783,-3.466983,0,0,0,0,0,0,0,0,0,0,0,0
1.12,-86.44328,-7.499732,-98.17202,-7.499732,-86.44328,98.17202,20481.29,-2992.292,96.27816,-0.004533497,0.04616249,0.001758214,0.5103898,0.2651169,0.416491,0.1688335,-0.3130347,0.2793926,1.146274,-1.172124,1.779241,4.736007,0.5437596,-3.431034,0,0,0,0,0,0,0,0,0,0,0,0
1.12,-86.44328,-7.499732,-98.17202,-7.499732,-86.44328,98.17202,20481.29,-2992.292,96.27816,-0.001874205,0.04725088,0.001705181,0.5103898,0.2651169,0.416491,0.1774867,-0.3095978,0.2701433,1.086418,-1.179702,1.867797,4.754153,0.5530755,-3.421397,0,0,0,0,0,0,0,0,0,0,0,0
1.124,-86.44122,-7.498651,-98.17031,-7.498651,-86.44122,98.17031,20481.34,-2992.254,97.83497,0.0008516227,0.04806296,0.001643218,0.5207127,0.2735315,0.4298565,0.1872337,-0.3056782,0.2617207,1.038951,-1.180686,1.935426,4.786941,0.5887109,-3.422631,0,0,0,0,0,0,0,0,0,0,0,0
1.133,-86.43647,-7.496087,-98.16628,-7.496087,-86.43647,98.16628,20481.33,-2992.185,101.2588,0.003533032,0.04880746,0.001574866,0.5364361,0.2932532,0.4626909,0.1971591,-0.3015604,0.2538745,0.9923871,-1.182107,1.997806,4.827993,0.6126981,-3.423759,0,0,0,0,0,0,0,0,0,0,0,0
1.14,-86.43267,-7.493976,-98.16295,-7.493976,-86.43267,98.16295,20481.18,-2992.159,103.8352,0.006170724,0.04951255,0.001494884,0.5465795,0.3071288,0.4881526,0.207152,-0.2972815,0.2464489,0.9522622,-1.179231,2.061159,4.864182,0.6271262,-3.421704,0,0,0,0,0,0,0,0,0,0,0,0
1.14,-86.43267,-7.493976,-98.16295,-7.493976,-86.43267,98.16295,20481.18,-2992.159,103.8352,0.008826672,0.05016515,0.00139726,0.5465795,0.3071288,0.4881526,0.217341,-0.2929302,0.2391008,0.9313495,-1.177902,2.076129,4.88607,0.6473632,-3.42727,0,0,0,0,0,0,0,0,0,0,0,0
1.14,-86.43267,-7.493976,-98.16295,-7.493976,-86.43267,98.16295,20481.18,-2992.159,103.8352,0.011532,0.05060525,0.001313924,0.5465795,0.3071288,0.4881526,0.2282319,-0.2881944,0.2323098,0.8666039,-1.170103,2.173423,4.922415,0.6516371,-3.41732,0,0,0,0,0,0,0,0,0,0,0,0
1.144,-86.43046,-7.492736,-98.16095,-7.492736,-86.43046,98.16095,20481.06,-2992.17,105.2533,0.01423886,0.05077711,0.001208624,0.5544815,0.3123273,0.5055045,0.2398731,-0.2829368,0.2264308,0.8164333,-1.144437,2.249014,4.938611,0.657509,-3.407644,0,0,0,0,0,0,0,0,0,0,0,0
1.152,-86.42597,-7.490194,-98.15675,-7.490194,-86.42597,98.15675,20480.77,-2992.257,107.9337,0.01686195,0.05087409,0.00106454,0.5671642,0.321089,0.5427751,0.2515766,-0.2774368,0.2212282,0.8120178,-1.122657,2.247027,4.957811,0.660712,-3.411348,0,0,0,0,0,0,0,0,0,0,0,0
1.159,-86.42198,-7.487921,-98.15282,-7.487921,-86.42198,98.15282,20480.47,-2992.403,110.0837,0.01939932,0.05095027,0.0008975534,0.5771433,0.3267015,0.5772818,0.2631985,-0.2717934,0.2165532,0.807143,-1.101778,2.259397,4.972438,0.6641528,-3.411774,0,0,0,0,0,0,0,0,0,0,0,0
1.159999,-86.4214,-7.487592,-98.15224,-7.487592,-86.4214,98.15224,20480.43,-2992.429,110.3758,0.02192556,0.05103316,0.0007292312,0.5765941,0.3286886,0.5789697,0.2747722,-0.2661109,0.2118973,0.7963433,-1.077429,2.273371,4.974021,0.665001,-3.409437,0,0,0,0,0,0,0,0,0,0,0,0
1.159999,-86.4214,-7.487592,-98.15224,-7.487592,-86.4214,98.15224,20480.43,-2992.429,110.3758,0.02446092,0.05091729,0.0005533147,0.5765941,0.3286886,0.5789697,0.2869025,-0.2601478,0.2078549,0.7732747,-1.050133,2.328835,4.990813,0.6645001,-3.401574,0,0,0,0,0,0,0,0,0,0,0,0
1.162,-86.42023,-7.48694,-98.15105,-7.48694,-86.42023,98.15105,20480.32,-2992.492,110.9433,0.02695744,0.05059582,0.0003528417,0.5811983,0.3290204,0.5897066,0.2994775,-0.2538662,0.204603,0.7365419,-1.026018,2.403907,4.984005,0.6908461,-3.392391,0,0,0,0,0,0,0,0,0,0,0,0
1.17,-86.41555,-7.484295,-98.14613,-7.484295,-86.41555,98.14613,20479.91,-2992.779,113.0341,0.02927504,0.05012473,0.0001392609,0.5892681,0.3301725,0.6396902,0.3119786,-0.247188,0.2027353,0.7305577,-0.9887218,2.460973,5.02142,0.648909,-3.378149,0,0,0,0,0,0,0,0,0,0,0,0
1.177999,-86.41075,-7.481634,-98.14086,-7.481634,-86.41075,98.14086,20479.46,-2993.155,114.8274,0.03144128,0.04947703,-0.0001098211,0.6089344,0.3310283,0.6821749,0.3246215,-0.2401723,0.2021166,0.7319381,-0.9441646,2.52253,5.057975,0.6396796,-3.369071,0,0,0,0,0,0,0,0,0,0,0,0
1.18,-86.40954,-7.480965,-98.13949,-7.480965,-86.40954,98.13949,20479.34,-2993.26,115.2254,0.03352595,0.04868785,-0.0003839088,0.6062886,0.3358209,0.6872516,0.3373229,-0.2329146,0.2021251,0.7315128,-0.9006345,2.531609,5.081094,0.6411421,-3.370083,0,0,0,0,0,0,0,0,0,0,0,0
1.18,-86.40954,-7.480965,-98.13949,-7.480965,-86.40954,98.13949,20479.34,-2993.26,115.2254,0.0355355,0.04781703,-0.0006399652,0.6062886,0.3358209,0.6872516,0.349874,-0.2254331,0.2026536,0.6905967,-0.8607758,2.617972,5.094882,0.5935537,-3.346524,0,0,0,0,0,0,0,0,0,0,0,0
1.181,-86.40893,-7.48063,-98.13879,-7.48063,-86.40893,98.13879,20479.28,-2993.315,115.415,0.03752387,0.04694059,-0.0009050447,0.6085013,0.3339392,0.6951506,0.3624032,-0.2179499,0.2033019,0.6781691,-0.8094946,2.666413,5.119448,0.5432128,-3.329932,0,0,0,0,0,0,0,0,0,0,0,0
1.189,-86.40399,-7.477962,-98.13302,-7.477962,-86.40399,98.13302,20478.76,-2993.795,116.7417,0.03938043,0.04604372,-0.001190241,0.6236929,0.3337578,0.7432763,0.374781,-0.2103276,0.2047078,0.6627172,-0.7596575,2.738537,5.133832,0.4937153,-3.307663,0,0,0,0,0,0,0,0,0,0,0,0
1.196,-86.39894,-7.475288,-98.12688,-7.475288,-86.39894,98.12688,20478.19,-2994.302,117.7228,0.04102552,0.04499969,-0.001465448,0.6443833,0.3349915,0.7919657,0.3869998,-0.2024169,0.2075235,0.6447746,-0.7164488,2.819325,5.186744,0.4747112,-3.296078,0,0,0,0,0,0,0,0,0,0,0,0
1.202,-86.39573,-7.473613,-98.12286,-7.473613,-86.39573,98.12286,20477.78,-2994.586,118.1532,0.04249731,0.04386271,-0.001717298,0.6452168,0.3356306,0.8101948,0.3988946,-0.19431,0.2112439,0.6430126,-0.6676922,2.827306,5.201846,0.4569062,-3.292023,0,0,0,0,0,0,0,0,0,0,0,0
1.21,-86.39054,-7.470945,-98.11621,-7.470945,-86.39054,98.11621,20477.08,-2994.921,118.5256,0.0437712,0.0426736,-0.001905335,0.6513706,0.3314086,0.8482286,0.4103767,-0.1860088,0.2160004,0.6698843,-0.6058515,2.805319,5.214658,0.4324032,-3.290584,0,0,0,0,0,0,0,0,0,0,0,0
1.218,-86.38532,-7.468316,-98.10929,-7.468316,-86.38532,98.10929,20476.36,-2995.124,118.5154,0.04489304,0.04148669,-0.00204545,0.6503569,0.3234361,0.8815724,0.4214475,-0.1776026,0.2214595,0.6939966,-0.5452785,2.762234,5.220321,0.3967624,-3.289904,0,0,0,0,0,0,0,0,0,0,0,0
1.22,-86.38402,-7.467666,-98.10752,-7.467666,-86.38402,98.10752,20476.18,-2995.154,118.4525,0.04596957,0.04028543,-0.002152157,0.6524068,0.3248985,0.8866971,0.4324145,-0.1691084,0.2271942,0.6895834,-0.4979189,2.794409,5.238909,0.3572791,-3.277557,0,0,0,0,0,0,0,0,0,0,0,0
1.22,-86.38402,-7.467666,-98.10752,-7.467666,-86.38402,98.10752,20476.18,-2995.154,118.4525,0.04694369,0.03902015,-0.002258153,0.6524068,0.3248985,0.8866971,0.4431162,-0.1605238,0.2333739,0.7191104,-0.4484,2.814217,5.242739,0.3169281,-3.264062,0,0,0,0,0,0,0,0,0,0,0,0
1.22,-86.38402,-7.467666,-98.10752,-7.467666,-86.38402,98.10752,20476.18,-2995.154,118.4525,0.04784624,0.03771422,-0.002373286,0.6524068,0.3248985,0.8866971,0.4536442,-0.151935,0.2398091,0.7445322,-0.3939691,2.797131,5.251009,0.3114186,-3.265131,0,0,0,0,0,0,0,0,0,0,0,0
1.227,-86.37946,-7.465429,-98.10119,-7.465429,-86.37946,98.10119,20475.56,-2995.214,118.0391,0.04860563,0.03641209,-0.002440918,0.6520964,0.3188818,0.911998,0.4637444,-0.1432364,0.2468637,0.7514135,-0.3433851,2.790559,5.24585,0.3370382,-3.269136,0,0,0,0,0,0,0,0,0,0,0,0
1.235,-86.37428,-7.462938,-98.09372,-7.462938,-86.37428,98.09372,20474.9,-2995.225,117.2195,0.04919788,0.03511563,-0.002504802,0.6453777,0.3017113,0.9559645,0.4733289,-0.1345046,0.2546749,0.7816434,-0.289483,2.676586,5.263762,0.3128363,-3.285974,0,0,0,0,0,0,0,0,0,0,0,0
1.24,-86.37106,-7.461411,-98.08891,-7.461411,-86.37106,98.08891,20474.5,-2995.201,116.5214,0.04966645,0.03381416,-0.002546036,0.6460165,0.2990859,0.974781,0.482532,-0.1256873,0.2629833,0.8246281,-0.2325871,2.588451,5.30584,0.2940236,-3.302204,0,0,0,0,0,0,0,0,0,0,0,0
1.24,-86.37106,-7.461411,-98.08891,-7.461411,-86.37106,98.08891,20474.5,-2995.201,116.5214,0.05002331,0.03249721,-0.002582129,0.6460165,0.2990859,0.974781,0.4912957,-0.116842,0.2716216,0.8631377,-0.1757517,2.499539,5.346074,0.276108,-3.318586,0,0,0,0,0,0,0,0,0,0,0,0
1.24,-86.37106,-7.461411,-98.08891,-7.461411,-86.37106,98.08891,20474.5,-2995.201,116.5214,0.05029148,0.03118318,-0.002622874,0.6460165,0.2990859,0.974781,0.4996867,-0.1080021,0.2804403,0.9077899,-0.1091482,2.398751,5.383485,0.2607985,-3.336731,0,0,0,0,0,0,0,0,0,0,0,0
1.248,-86.36591,-7.459028,-98.08099,-7.459028,-86.36591,98.08099,20473.87,-2995.127,115.0994,0.0504248,0.02989541,-0.002636444,0.6399985,0.2944256,1.004697,0.5076126,-0.09902391,0.2897978,0.937438,-0.05135792,2.34828,5.399937,0.2561309,-3.345124,0,0,0,0,0,0,0,0,0,0,0,0
1.256999,-86.36017,-7.456454,-98.07172,-7.456454,-86.36017,98.07172,20473.2,-2995.016,113.0527,0.05039487,0.02861146,-0.002639862,0.6351285,0.278821,1.050362,0.5150558,-0.0900011,0.2999361,0.9684982,-0.002985514,2.272397,5.400171,0.2360408,-3.353012,0,0,0,0,0,0,0,0,0,0,0,0
1.26,-86.35827,-7.455614,-98.06855,-7.455614,-86.35827,98.06855,20472.97,-2994.968,112.27,0.0502152,0.02734475,-0.00261567,0.635302,0.2786216,1.061075,0.5218874,-0.0809043,0.310529,0.9911615,0.05431442,2.250539,5.417172,0.21624,-3.353196,0,0,0,0,0,0,0,0,0,0,0,0
1.26,-86.35827,-7.455614,-98.06855,-7.455614,-86.35827,98.06855,20472.97,-2994.968,112.27,0.04992998,0.02610365,-0.00257911,0.635302,0.2786216,1.061075,0.5282152,-0.07183521,0.3213142,1.010336,0.1090058,2.226479,5.440346,0.1904677,-3.353693,0,0,0,0,0,0,0,0,0,0,0,0
1.263,-86.35637,-7.454782,-98.06535,-7.454782,-86.35637,98.06535,20472.76,-2994.915,111.4405,0.04956148,0.02490342,-0.002544405,0.6309118,0.2769052,1.067276,0.5341541,-0.06278991,0.3321905,1.030204,0.1550725,2.185817,5.424622,0.1901285,-3.356838,0,0,0,0,0,0,0,0,0,0,0,0
1.271,-86.35128,-7.452646,-98.0566,-7.452646,-86.35128,98.0566,20472.19,-2994.782,108.9874,0.04906808,0.02368878,-0.002511573,0.6361132,0.2617494,1.104963,0.539848,-0.05375561,0.34372,1.04441,0.2098283,2.107727,5.426845,0.1991148,-3.371426,0,0,0,0,0,0,0,0,0,0,0,0
1.278999,-86.34621,-7.450606,-98.04764,-7.450606,-86.34621,98.04764,20471.64,-2994.699,106.2297,0.04842365,0.02249578,-0.002485075,0.6325377,0.2486038,1.132231,0.5449826,-0.04465038,0.3557808,1.069156,0.2508712,2.079484,5.415888,0.140378,-3.361145,0,0,0,0,0,0,0,0,0,0,0,0
1.279999,-86.34557,-7.450359,-98.04649,-7.450359,-86.34557,98.04649,20471.57,-2994.692,105.8622,0.04766557,0.02132941,-0.002445327,0.6344251,0.2472501,1.138659,0.5496387,-0.03565182,0.3680861,1.104039,0.3080473,2.044903,5.427803,0.1009652,-3.358488,0,0,0,0,0,0,0,0,0,0,0,0
1.279999,-86.34557,-7.450359,-98.04649,-7.450359,-86.34557,98.04649,20471.57,-2994.692,105.8622,0.04683005,0.02020642,-0.002399199,0.6344251,0.2472501,1.138659,0.5538804,-0.02676802,0.3804421,1.153519,0.359266,2.009373,5.442007,0.06014258,-3.355859,0,0,0,0,0,0,0,0,0,0,0,0
1.281,-86.34493,-7.450111,-98.04536,-7.450111,-86.34493,98.04536,20471.5,-2994.683,105.4958,0.04597878,0.01909497,-0.002346084,0.6380853,0.248251,1.137464,0.5580686,-0.01791339,0.3928011,1.184819,0.4059537,1.988609,5.440701,0.04980323,-3.35494,0,0,0,0,0,0,0,0,0,0,0,0
1.288999,-86.33984,-7.448188,-98.03614,-7.448188,-86.33984,98.03614,20470.93,-2994.644,102.383,0.04502268,0.01798953,-0.002303682,0.6402214,0.2354286,1.160475,0.5619928,-0.009051873,0.40556,1.226946,0.4530404,1.939425,5.423101,0.03263362,-3.35516,0,0,0,0,0,0,0,0,0,0,0,0
1.296999,-86.33469,-7.446387,-98.02672,-7.446387,-86.33469,98.02672,20470.41,-2994.619,99.02741,0.04396915,0.0169071,-0.002263446,0.6460948,0.2160317,1.188918,0.5656757,-0.0002428545,0.418729,1.310358,0.4954409,1.869279,5.420089,-0.007216709,-3.355919,0,0,0,0,0,0,0,0,0,0,0,0
1.299999,-86.33274,-7.44575,-98.02313,-7.44575,-86.33274,98.02313,20470.23,-2994.613,97.71442,0.04283865,0.01584205,-0.002225965,0.652175,0.2092639,1.202371,0.5691031,0.008450037,0.4321347,1.363309,0.5292533,1.80632,5.432101,-0.04913713,-3.358355,0,0,0,0,0,0,0,0,0,0,0,0
1.299999,-86.33274,-7.44575,-98.02313,-7.44575,-86.33274,98.02313,20470.23,-2994.613,97.71442,0.0416219,0.01482218,-0.002184635,0.652175,0.2092639,1.202371,0.5720685,0.01703062,0.4456149,1.430904,0.5689417,1.735491,5.44359,-0.08453034,-3.362849,0,0,0,0,0,0,0,0,0,0,0,0
1.299999,-86.33274,-7.44575,-98.02313,-7.44575,-86.33274,98.02313,20470.23,-2994.613,97.71442,0.04034176,0.01383773,-0.002145889,0.652175,0.2092639,1.202371,0.57468,0.02549055,0.4590984,1.483894,0.6071604,1.661762,5.452889,-0.109361,-3.370146,0,0,0,0,0,0,0,0,0,0,0,0
1.304999,-86.32947,-7.444724,-98.01711,-7.444724,-86.32947,98.01711,20469.94,-2994.597,95.47552,0.03902273,0.012872,-0.002096434,0.655416,0.1998092,1.212318,0.5771858,0.03392221,0.4727257,1.531312,0.6419072,1.611748,5.456848,-0.1407627,-3.371119,0,0,0,0,0,0,0,0,0,0,0,0
1.312999,-86.3242,-7.443223,-98.00733,-7.443223,-86.3242,98.00733,20469.53,-2994.549,91.75146,0.03764264,0.01193078,-0.002028217,0.6581545,0.1796987,1.226892,0.5795119,0.04225354,0.486584,1.559993,0.6704555,1.556457,5.446324,-0.1662717,-3.37282,0,0,0,0,0,0,0,0,0,0,0,0
1.319999,-86.31954,-7.442043,-97.9987,-7.442043,-86.31954,97.9987,20469.2,-2994.487,88.3923,0.03616613,0.01103406,-0.001954137,0.665653,0.1612077,1.236257,0.581446,0.05033239,0.5006379,1.576738,0.6974043,1.501507,5.435646,-0.1863211,-3.375904,0,0,0,0,0,0,0,0,0,0,0,0
1.319999,-86.31954,-7.442043,-97.9987,-7.442043,-86.31954,97.9987,20469.2,-2994.487,88.3923,0.03462467,0.01017093,-0.001881622,0.665653,0.1612077,1.236257,0.5830415,0.05824061,0.51472,1.589823,0.7326195,1.424866,5.425454,-0.1792644,-3.388395,0,0,0,0,0,0,0,0,0,0,0,0
1.319999,-86.31954,-7.442043,-97.9987,-7.442043,-86.31954,97.9987,20469.2,-2994.487,88.3923,0.03304264,0.009329099,-0.001809501,0.665653,0.1612077,1.236257,0.5844244,0.06603863,0.5288239,1.60419,0.7627077,1.331992,5.416769,-0.1589561,-3.406997,0,0,0,0,0,0,0,0,0,0,0,0
1.321999,-86.31821,-7.441728,-97.99622,-7.441728,-86.31821,97.99622,20469.12,-2994.468,87.42064,0.0314614,0.008491104,-0.001741755,0.6706023,0.1566792,1.238214,0.5858514,0.07379489,0.5429285,1.633458,0.7957081,1.257263,5.412256,-0.1231332,-3.425411,0,0,0,0,0,0,0,0,0,0,0,0
1.329999,-86.31283,-7.440579,-97.98621,-7.440579,-86.31283,97.98621,20468.8,-2994.369,83.45538,0.02979419,0.007679894,-0.001653785,0.6780988,0.1318109,1.257603,0.5869939,0.08134872,0.5573785,1.680253,0.8159203,1.176364,5.408561,-0.1411376,-3.434197,0,0,0,0,0,0,0,0,0,0,0,0
1.337999,-86.30736,-7.439605,-97.97607,-7.439605,-86.30736,97.97607,20468.51,-2994.255,79.40804,0.02803483,0.006911252,-0.001548173,0.686508,0.1131254,1.269853,0.5877824,0.0885907,0.5720503,1.692802,0.8369544,1.10904,5.394036,-0.1404271,-3.443485,0,0,0,0,0,0,0,0,0,0,0,0
1.344,-86.30322,-7.43899,-97.96841,-7.43899,-86.30322,97.96841,20468.32,-2994.167,76.3346,0.02619203,0.006184569,-0.001440312,0.6965732,0.09568629,1.279763,0.5882425,0.09547614,0.5868782,1.717102,0.8693109,1.041292,5.40105,-0.1180687,-3.459702,0,0,0,0,0,0,0,0,0,0,0,0
1.352,-86.29758,-7.438319,-97.95809,-7.438319,-86.29758,97.95809,20468.08,-2994.061,72.20934,0.02433658,0.005473771,-0.001345119,0.709169,0.07339633,1.294554,0.5887651,0.1021735,0.6018157,1.744267,0.887989,0.9494531,5.380938,-0.1135003,-3.473179,0,0,0,0,0,0,0,0,0,0,0,0
1.359999,-86.29186,-7.437822,-97.94767,-7.437822,-86.29186,97.94767,20467.87,-2993.97,68.07454,0.02248067,0.004767948,-0.001252991,0.7232011,0.05128438,1.30851,0.5894188,0.1086608,0.6168743,1.773661,0.9178503,0.8661627,5.384075,-0.1017188,-3.489531,0,0,0,0,0,0,0,0,0,0,0,0
1.359999,-86.29186,-7.437822,-97.94767,-7.437822,-86.29186,97.94767,20467.87,-2993.97,68.07454,0.02055873,0.004089438,-0.001156519,0.7232011,0.05128438,1.30851,0.589725,0.1149679,0.6320039,1.796984,0.9441819,0.7920066,5.386003,-0.100473,-3.502153,0,0,0,0,0,0,0,0,0,0,0,0
1.359999,-86.29186,-7.437822,-97.94767,-7.437822,-86.29186,97.94767,20467.87,-2993.97,68.07454,0.01857146,0.003442641,-0.001059204,0.7232011,0.05128438,1.30851,0.5896864,0.1210503,0.6471805,1.82262,0.9678388,0.7183046,5.388775,-0.09973522,-3.514743,0,0,0,0,0,0,0,0,0,0,0,0
1.363999,-86.28896,-7.437639,-97.94242,-7.437639,-86.28896,97.94242,20467.78,-2993.934,66.00826,0.01656374,0.002815798,-0.0009597368,0.7290379,0.04201996,1.312465,0.5895671,0.1269753,0.6623963,1.845936,0.9904832,0.6595252,5.396533,-0.0906871,-3.527059,0,0,0,0,0,0,0,0,0,0,0,0
1.372,-86.28307,-7.437405,-97.93184,-7.437405,-86.28307,97.93184,20467.62,-2993.886,61.88318,0.01455899,0.002199196,-0.0008667351,0.7457557,0.01967849,1.328197,0.5896038,0.1326879,0.6777252,1.875365,1.01259,0.5897492,5.401681,-0.08891036,-3.539422,0,0,0,0,0,0,0,0,0,0,0,0
1.379999,-86.27702,-7.43736,-97.92113,-7.43736,-86.27702,97.92113,20467.53,-2993.828,57.78905,0.01254373,0.00162327,-0.0007685549,0.7669104,-0.004213925,1.344566,0.5897149,0.1380199,0.6931404,1.892432,1.025381,0.5064393,5.423788,-0.05531127,-3.564029,0,0,0,0,0,0,0,0,0,0,0,0
